"stickguy","June 2012"," daring to venture back onto topic...stopped at the Audi dealer today to look at a Q5 (not a back little wagon). Only had 1 of those in stock, but man, they had A4s stacked up everywhere. "
"graphicguy","June 2012"," Hey Gogi....haven't seen you around in awhile. Where have you been? Don't be a stranger.I should know better than to be drawn into those types of pretentious/contentious posts. My son really likes the Subie version of that BRZ. I told him he probably has another 4-5 years on his newly acquired Fiesta (which he really likes, with its version of a dual clutch trans automatic) before he should look at one. Who knows what will be available by then. His circumstances will dictate.For good or ill, he's inherited his Dad's love of cars.....even automatics.I think those Maximas only came as automatics....the 4 door sports car (4DSC). "
"m6user","June 2012"," No the Maximas in the mid/late 90s were available with 5 spd manual trannies. Don't know about the the later ones. I had a 96. "
"stickguy","June 2012"," you could get a stick for 2 generations past that. I had a '99 SE 5 speed, and when they redesigned them (I think for 2001) you could still get a stick.actually, the prior generation to what is out now (the ones with the glass stripe roof) were available with a stick too. Saw one for sale not that long ago. "
"gogiboy","June 2012"," GG--I'm still hanging around--not too much posting. I guess I'm spending too much time in the studio and with my dogs.I see where the Subie/Scion Twins were #1 and #2 for shortest time on dealer lots for May (4 days and 5 days respectively), which makes sense given their recent release.I mentioned on Sales Stories that I looked at a Scion frs on the lot of my local dealership. It's a good looking car from the outside, but the interior looks rather cheap to me. I think it's in keeping with the ""driver's car"" philosophy being espoused by Toyota (and it's probably keeping the cost down). The one on the local lot lasted close to three weeks before it sold. I haven't seen it around town yet although it might have been purchased by someone from OKC or Tulsa since they are only 60 miles away and the pricing is fixed with Scion so buyer's will pay the same anywhere. Actually, I say that and I know my local dealership doesn't play any mark-up games so maybe it's a better deal if some of the dealers are charging a surcharge for these high-demand cars.By the way congrats on the Audi. My brother did a similar move last winter, but reversed the brands. They own an Audi Allroad and he just added a new BMW X-3 to their stable. His wife drives the Allroad and he drives the X-3. Interestingly, he went from a BMW 3 series to a Honda Element to the X-3, which strikes me as a bit auto schizophrenic.Gogiboy "
"flightnurse","June 2012"," Hey Fed, talk about back in the day..... Jackson Racing, I don't think many people on the each coast know about this little company...FN "
"flightnurse","June 2012"," Hey Stick not too sure if the Q5 talk is allowed, since it is a SUV... :P But since you brought it up, Audi will be importing a diesel version of the Q5 for 2013, it will be a 2L diesel 190hp and roughly 300+lbs of torque. Since MB will be bring the GLK blue tec diesel over for 2013. I haven't heard about a X3 Diesel.. Yes, the Q5 is a very nice SUV, well built very solid. But pricey. "
"flightnurse","June 2012"," Well I did it, I sold my 2011 328i, on Friday when I got back in town I call the gentlemen who I meet at the BMW dealership (when my partner and I went and test drove a 335d) he hadn't bought a car yet, and he told me that mine was exactly the color combo and options he was looking at. About 20 minutes on the phone with him, he came by today, before 8am (it is really the only time one can stand being outside for any length of time it's been 110 here) went for a drive, he will be back on Monday afternoon with a certified check. Overall I had 2 people come look at the car, didn't hear back from them. One down, I'm having a hard time wanting to place the 330 up for sale, I'll see how I feel after this coming week. "
"graphicguy","June 2012"," FN...congratz! 1/2 down....another car to go. I can see that RS4 in your driveway, now!  "
"fedlawman","June 2012"," Congrats Flightnurse! "
"nyccarguy","June 2012"," Congrats my man! "
"sweendogy","June 2012"," Yeah, Way to go "
"graphicguy","June 2012"," All.....clearly, I never followed the Maxima lineage. Matter of fact, I think I was only in one once a few years ago...driving a rental. It seemed nice enough.gogi....I know that Scion came out with a big splash. But, I have yet to see any of their newer offerings on the road. As mentioned, my son pointed out the BRZ to me. He's go the hots for one. Not sure he's got the means at this stage, though. He's saving up for a house. His GF is bugging him for a ring. If/when that happens, he's looking at minivans in pretty short order.Trade market is strong. Pulling the trigger on the S4 was predicated on me kicking in some money for the SO. That meant getting decent $$$$ for the Accord. And, for her to sell her '03 Subie Outback, which she's putting in for some minor repairs (CV joints, A/C check and charge) before hitting the newspaper ads.May have another Sales story regarding selling the Subaru shortly. I have to get a good detail on it, after it comes back from the shop with a clean bill of health. So, it will be a few weeks, yet.Again, hope you stick around. "
"flightnurse","July 2012"," I hope all of you are enjoying your 4th at home, grilling and enjoyed the day. I still haven't placed the 330 up for sale yet, however, I have decided that I wont be getting another sedan even though the RS4 is an incredible car, since my partners next car will be a sedan, this leaves me to get the car I have wanted for a while, a NSX. Talk about a car that hold it's value..... Now time to get get outside and clean the grill, the weather people are calling for rain here in the valley of the sun... A nice change from the 111 degrees we have been having.FN "
"sweendogy","July 2012"," Don't understand why you can't have multiple sedans in a family setting? Why not have the partner get the coupe or convert? I will say the ""downgrade?"" to the NSx could not be a better more exotic pick. Make sure you get the manual because I think the auto was slower and had less hp(maybe its just my bias towards stick, but I think this may be true). Love the NSx - the end of it coincidently ended Acura as a cheap lux sport brand it was previously known- now its just Hondas Buick line. Better pick one quick before Jerry stienfield and jay Leno come swoop one up. "
"flightnurse","July 2012"," Being a armchair quarterback is easy to do, however, when you don't have all the facts one ends of washing egg off ones face. If it was easy as you say it would be done. We have a 3 car garage, one bay is taken up by my oldest hobby (love), motorcycles, I have some classic's, old school and new school bikes (6 total). So this leaves two bay open, before selling the 328, that was sitting outside, while the 330 was in the garage, the other bay belongs to what Rick drives. I travel for work, I'm on the road more then I am home, so to have multi sedans was not a good use of space. The 328 had 4500 miles on it (two trips to San Diego in it) and was bought back in Oct-2011, when I was home and the weather was good (which was most of the time) I would ride one of the bikes. So with the sale of both BMW's this will give me enough cash to buy the NSX that I want, the extra money would go to Rick and whatever he wants. We are all happy and the driveway is not cluttered with cars. "
"fedlawman","July 2012"," When you find that minty fresh low mileage NSX, you know, after months of research, test drives, and a PPI, let me know the name and phone number of the owner before you buy it. I'll make sure it's a good one for you - just for your peace of mind... :blush: "
"sweendogy","July 2012"," Whatever floats your boat- I just remember the past posts saying you love the super s4 rs4, was selling the new 328 for it. NSx great pick, either way. Make sure you run it by fed law, guy has had good luck with m3s and Porsches. Rick should be happy - NSx in the 3rd bay, exotic in, 328 out-. Question - why not a hybrid? Seems like plenty of toys already, maybe thow a escape hybrid or comp in the mix and save the planet for trips to stop and shop. "
"wireless","July 2012"," Keep us posted. Love this storyline! "
"flightnurse","July 2012"," I have been looking for the past year, in fact I was in Mystic Ct, last week to look at a 1992 NSX, Yellow, 13K miles, asking 39K. I'll keep that in mind Fed.. :P "
"flightnurse","July 2012"," The sedan is Ricks car, to be honest I would get a Tesla S. No other car on the road is as sleek and sexy as the ""S"" model. Much less then a MB Hybrid and better looking. Its not my call. "
"sweendogy","July 2012"," Agree Tulsa s is a sexy beast. NSx not to far behind and it's 2O years OLd, I love the newer NSx with non-pop up lights best- plus they added a 6 speed manual something you can you can't get in a tulsa - or a lamborghini these days. "
"nyccarguy","July 2012"," Best of luck with your search flightnurse. Please keep us posted on your quest. I think you may be here in CT more than you'd think, Greenwich Acura (15 min from my house) was the largest NSX dealer in the world.I drove a '91 NSX sans power steering and it was awesome. Maybe you could buy inside line's long term NSX when they're done with it;) "
"fedlawman","July 2012"," Did you eat at the Captain Daniel Packer Inn? Love that place! "
"graphicguy","July 2012"," FN....you have good taste in cars. Like everyone else, keep us informed on your search. Love to hear how it unfolds. I don't see too many NSX's anymore. Never saw that many when they were first introduced.Always wanted to at least test drive one. Unfortunately, I never got the chance before they went on hiatus. Good luck! "
"graphicguy","July 2012"," Took my 335i in for its first oil change on Monday. They gave me a loaner car to use, but couldn't understand why since it shouldn't take very long to just change the oil and check a few things.But, it was a '12 335i sedan, the new F30 update. I had already driven the 328i 4 cyl version. While there have been a lot of accolades about it, I still preferred the former 6 cyl 328i. Plus, there were other things I really didn't care for on the '12s.....the ""start/stop feature"", which really felt half backed in the 3, and certainly not befitting such a car.I don't know the ""theme"" of the interior on the loaner, but the interior was black with red accents. Very nice. The interior is a nice upgrade from mine.Mine feels a tad quicker, but mine has the performance pack. I really couldn't feel much difference between the 8-speed auto in the '12 vs my 6 speed.All-in-all, not an upgrade worth spending money on compared to mine. But, as BMW is want to do, somewhere down the line they'll make some incremental changes that may catch my fancy. They aren't there right now, though.Still, nice update. I wasn't able to get back to the dealer until later in the day. My sales person happened to be in service when I got there to pick up my freshly oiled, washed and dried car. We chatted a bit.""What do you think of the new one""?""Nice....but not enough of a difference maker to me.""""They're hard to come by....335i, plus we haven't even seen an xDrive version yet. I'm steering people to order a '13 since the '12s were slow to roll out.""""Interesting...I'd think BMW would love to put a bunch of them in the dealers just to get a big jump on the new model roll out.""So, I guess if you're in the market for a new one, '13s are the way to go, and you'll have to order one. "
"flightnurse","July 2012"," NYC, way back when Motorcyclist Magazine did a test between NSX and I believe it was Honda CBR900RR, the NSX was fastest around the track, I was at Willow Spring raceway the day of the photo shoot, and watching the NSX go around the track and being lucky enough to be a passenger for a couple of laps solidified me on wanting one, but at the time, 60K was too rich for my blood, but I knew I wanted one. Since then I have driven a couple on the track which even made more wanting one. Honda was way ahead of their time with that car, today we have Nissan's GTR...Graphic it sounds like you had a ""sport"" model it only comes in black leather interior with red stitching and piping. The BMW dealer I take my 330 for service has 3 335i (2011's) with the M sport package interesting fine in a loaner car..Fed, no ate at Mystic Pizza (brunch), been to Mystic, CT a couple of time though before and after the movie came out. Had dinner at Foxwood, ate at Festival Buffet, plays some slots, drove back to Port Jeffers. It was a great day to do it. Sweeny I'm only looking at 2002 or later cars, with the fixed headlights. I would love to be able to find a car in Canada that was a NSX-R type, but getting into the states could pose a problem, maybe Fed could help me with that.... "
"nyccarguy","July 2012"," Mystic Pizza? Blech! Next time you HAVE GOT to hit Frank Pepe's in New Haven. Delicious! "
"laurasdada","July 2012"," There's also a Pepe's in the Mohegan Sun Casino. As well as a fair amount of my former fortune...Or Sally's Apizza in New Haven, if it's still there. It's been many a mile since I last dined there... "
"nyccarguy","July 2012"," true about Pepe's @ Mohegan Sun. Sally's APizza was a HORRIBLE experience. The Pizza was decent, but not worth the wait & aggrevation. "
"fedlawman","July 2012"," I go to Groton every few years for dunker recurrency but have never eaten at Mystic Pizza. I always bring back ""a little slice of heaven"" t-shirts for my kids and beer glasses though...My other favorite spot in Mystic is The Harp and Hound. "
"sweendogy","July 2012"," 2002s and later good choice- sharp cars, I know a lot of auto lovers here but please swear to me you won't go automatic. "
"nyccarguy","July 2012"," I'm just about at the 5500 mile mark with my 2011 328xiA. The thing about this car that strikes me is the fluidity. The steering, handling, ride, & acceleration are all smooth & fluid. I couldn't ask for a better commuter car. There's a noticeable lag when im going say 20-30 mph & then accelerate. I think that's definitely the transmission being in a higher gear than it should for fuel economy purposes.Drove my Prelude to work today & the 1st thing I notice is how light it is. "
"flightnurse","July 2012"," NYC, this problem wont go away, manufactures need to raise their cafe #, to do this is to get the transmission into the highest gear and lower the RPMs. I noticed this on a VW CC I had last week and many car mag's have mention this in articles. "
"stickguy","July 2012"," that's actually a plus to a well designed CVT. "
"fedlawman","July 2012"," I thought auto tranny's had adaptive learning. Doesn't this eventually help with response and gear selection? "
"sweendogy","July 2012"," Adaptive learning,Yes that's been around for a while, wonder what the computers thinking when your on a highway on ramp and there is a semi behind you-  - "
"andys120","July 2012"," Yes that's been around for a while, wonder what the computers thinking when your on a highway on ramp and there is a semi behind you- Almost any A/T will give you the correct response in such a situation, assuming the nut behind the wheel has enough presence of mind to floor it.I have two BMWs with adaptive response programmed into the Steptronic A/T and I find that they work pretty well and on those occasions that they don't, they can easily be shifted manually to a higher or lower gear.Before the sarcastic responses start flying, I am not saying they are as flexible or entertaining as a good M/T; just that in ordinary driving they work better than you might think. "
"sweendogy","July 2012"," Never argue that they are not flexable. - but for me ""almost"" is good - not great. I'm sure 99.9% of the time it's fine - but on an on ramp doing 35, I know I'm in 2nd and have enough to get to 60 - and be able to pass the semi- the computer friend will most times get it right for sure, but I know for sure. "
"graphicguy","July 2012"," andys.....Forgot where I saw it (trade mag?), but the BMW Steptronics are all faster than their manual counterparts....whether it was 0-60, or quarter mile times.They're very flexible. THey react much more quickly than anyone with a manual trans could. "
"sweendogy","July 2012"," Trade mags - remember when I was quoting them, and others used to mock me-- sure they are quicker on a straight line without real life semis behind you- was the setting in full auto mode, sport or manual? Or does it make a difference ?Edmunds should consider changing this chat to old mans auto matic lovers blog- so much for enthusiasts - "
"dino001","July 2012"," I believe you. The AT on 328 loaner I had last year was first automatic I found enjoyable - quick shifts, good anticipation, nice acceleration (only that second gear starts :lemon: ).I have MT myself and will choose one as long as I can. Not because it is ""faster"", or ""gives better gas mileage"", which it may or may not, depending on actual transmissions. I get manuals for one reason only - it is throttle-engine-wheels-road connection that no hydrokinetic (torque converter) transmission can replicate. Have not driven DCT/SMG/DSG (cars I want don't have one), but I believe it may be allright. However, traditional auto is nowhere near same experience, at least on cars I have driven (not that many). "
"graphicguy","July 2012"," http://www.bmwblog.com/2012/02/29/motortrend-video-2012-bmw-335i-0-60mph-in-4-7-- - seconds/xDrive Auto should be even quicker. "
"flightnurse","July 2012"," My Partner has a 2008 Nissan Rogue with 54K miles on it. I still haven't warmed up the CVT, I have driven countless Altima's too, though I like how smooth the CVT works, it is refreshing to be able to drink ones latte and not have to worry about the shift point. When it comes MPG, my partner is averaging 26 MPG, and with the countless of rental cars I drive, the Altima has gotten the best MPG out of all the car I have rented. Now a side note, the service cost of the CVT is 300% more then the traditional automatic transmission, just to get the fluid changed in the CVT on the Rogue was $250, this includes the filter. Also Nissan has extended the warranty on Rogue's CVT for 10yr or 120K miles. We haven't had any problems with the CVT. "
"flightnurse","July 2012"," Hey Fed, the adaptive transmissions have been around, and I'm not too sure if they really are that ""adaptive"" to ones driving habits, now too sure how a cars computer is going to know, when Mr. Fed is driving, and not Mrs. Fed. However, I can see how a cars computer would be able to learn each time someone gets in the car and drives, I'm sure you are a little more food heavy then say the Mrs. So the car known that with this current driver the car will downshift faster since you are more aggressive with the throttle. "
"flightnurse","July 2012"," Graphic now add the performance package and one will get a car that will click off 0-60 in about 4 seconds, not back for a slushbox.... "
"sweendogy","July 2012"," 26 mpg is pretty decent- my wife's 2011 cr-v has gotten 23mpgs, with a traditional auto - a whopping 170? Hp and beig a tad bit larger the the rogue; best we have yet to spill a latte either - that's with the old tranny set up- 5 speed. We have spilt countless cheerios and soy milk but I blame that on the 1 year old in the rear seat. "
"graphicguy","July 2012"," FN....I was just at my dealer this evening to pick up my car after having a minor rattle fixed. I should have asked them if the '12-'13 335i gets the performance pack.BTW...dealer gave me a '12 328i loaner. Really nice cars with upgraded interiors. The ""stop/start"" feature would be a deal breaker for me, though. The entire car shudders pretty badly when the car starts up again after something like a redlight.Just by my ""Butt-o-meter"", I'd say the new F30 328i has a 0-60 time of mid 5s, my 335i (perf pack) is high 4s. GF's S4, probably mid 4s.Wouldn't mind getting in the seat of the new 335i, however. My sales person was talking to me and stated when one shows up, he'd give me call so I can give it a spin.How's the NSX search going? "
"sweendogy","July 2012"," Stop start- I think you can disable that with a switch- don't let it be a deal breaker "
"kyfdx","July 2012"," You have to do it, every time you get in the car.... It's the default mode.. "
"sweendogy","July 2012"," Sounds like a seatbelt "
"kyfdx","July 2012"," Not even close... lol "
"flightnurse","July 2012"," Graphic I'm sure the 2012-13 335i will have the performance package soon.The NSX, I'm on two NSX forum for a couple of years this is how I knew about the one in CT. I'm in no rush for one yet.As soon as one is purchased this forum will be the third told...FN "
"graphicguy","July 2012"," kyfdx.....I'm really quite surprised that BMW found the ""start-stop"" feature to be ready for prime time. As you say, if it can be turned off, that alleviates some of the negativeness I was left with. But, if it's default mode, and you have to turn it off every time, I'd still consider that a deal breaker.Not sure how it's programmed (or even if it can be programmed), but at redlights, the engine shuts down after 5 seconds or so. In addition, so does the A/C compressor, or so it felt like, because there was definitely a drop in the cooling effect at red lights.Then, either after a couple of minutes of being shut down, or the lift off from the brake pedal, the motor starts back up again, with a harsh shudder that's felt in the cabin. It's pretty abrupt, too.If GM would have had such a poor performing feature in their cars, they would have been crucified in the trade rags. It's really surprising to me that BMW brought such a half baked and poor performing feature like start/stop to market in their bread and butter car.They'll have to do something.....a computer reflash, maybe a way to permanently switch the feature off. As more and more of these cars hit the streets, I would imagine the dealers are going to be flooded with complaints (if they aren't already). "
"graphicguy","July 2012"," FN......I'm waiting on the NSX news!!!!!!!!!!!! I'll be pinging you every day or so. :shades: "
"billyperksii","July 2012"," You should have stick with the TSX oh- you have the older model- right, that does not have the feature? "
"nyccarguy","July 2012"," I wonder if the coarseness or shudder you are feeling is just the way the N20 Turbo 4 fires up. They probably keep it as thr default mode for fuel economy purposes. What's your take on the electric power steering? "
"flightnurse","July 2012"," Graphic the biggest issue I have with the start-Atop feature is the fact that the AC doesn't run, living in the Desert where the temps get to be as high as 115, having no AC at a stop-light would not be fun. Even though the feature can be over ridden would be a pain to remember to click the switch each time. I'm sure there is a company that will be able to reflash the computer to disable this feature soon.When BMW brings over their oil burner 3 series this will help with their CAFE # so BMW can do without the start-stop BS...NSX update, no news.... "
"m6user","July 2012"," The start-stop is not just for fuel economy. It's also an anti-polution control. Some countries in Europe have laws against idling too long. It wouldn't be BS if they could get it right......meaning invisible. "
"flightnurse","July 2012"," Now this might be true in Europe, however, that is not the case here in the US, the start-stop feature is all about the increasing the CAFE #.... I have to wonder how much does it increase them by?  "
"Kirstie_H","July 2012"," Even so, it would be a good feature, if only it didn't leave you baking in the sun. "
"m6user","July 2012"," I thought I read somewhere where (in some cars with start-stop, don't know if BMWs or not) if the temp rises inside the car by X degrees the motor will start or the A/C will run off the battery for a short period to maintain comfort. "
"graphicguy","July 2012"," What's your take on the electric power steering?NYC...the steering was.....hmmmm....best I can say is ""different"". I really only spent maybe 45 minutes in the car (drove from the dealer to office, office to home, home to dealer). Did I like it as well as the steering in my 335i? Nope!But, the '12 328i is weighted differently, too. It doesn't feel linear in response, like the E90 or the S4 does. Those are more predictable where the E90 feels...not quite sure.....""artificial"" I guess would be the best way I could describe it.If the new 3's A/C runs off the battery if it gets too hot when stopped, I could see a problem where you're stuck by a long train, or in a big traffic jam where that would deplete your battery. So, now your steaming hot, and the car won't restart because the battery was depleted by the A/C.Usually, car companies think things through more thoroughly than BMW has thought this ""start-stop"" feature through. I still believe they are going to have to do some sort of update that allows you to turn the feature off permanently. Otherwise, their service depts are going to be flooded with complaints. "
"m6user","July 2012"," I could see a problem where you're stuck by a long train, or in a big traffic jam where that would deplete your battery. So, now your steaming hot, and the car won't restart because the battery was depleted by the A/C. Umm, I think the programming would be smarter than that. It would start your engine before any real depletion of the battery. "
"dino001","July 2012"," That's right. I think Graphic is simply projecting what his fears of what if it programmed incorrectly, rather than actual performance. I'm sure it is programmed to use stop/start only if rest of the systems is sound, not unconditionally at every stop. All it needs is a battery charge sensor programmed to into the feature. "
"graphicguy","July 2012"," dino....m6...I would hope that BMW has some sort of programming done on the new 3 that allows the car to start if the battery gets below a certain depletion level.However, given the harshness of the start/stop feature, it feels like it's half baked to begin with. So, I'm not really sure.In either case, now you're stuck with a car that's stuck in traffic or at a railroad crossing that shudders throughout the car every few minutes when it re-starts. Not very luxurious or sporty, let alone a behavior I'd want in a $45K-$50K car. "
"sweendogy","July 2012"," I love how guys who are lux guys - but also want sport - opt for autos trans and are actually complaining about BMW Trying to save you an mpg or 2 with the auto start- if you don't like it press the button - hello- just like you would put on a seatbelt or Change the radio station. It's that easy- or you can complain that it's a "" deal breaker"" even thou it's just a button - act as If. I dont care if it's 15k or 50k it's not a big deal, and for a guy who spent 26 mins in the new BMW I would think you would look for such button before complaining about it, prob next to thr cruise control or maybe the trunk release. That being said - good comparison in consumer digest BMW 3 vs MB c, BMW wins by a point in new form but both are still behind the g, value being the biggest difference ( we already know this). "
"tlong","July 2012"," That being said - good comparison in consumer digest BMW 3 vs MB c, BMW wins by a point in new form but both are still behind the g, value being the biggest difference ( we already know this).Of course the Subaru WRX is value, the Camaro is value, if all you want is to mash a pedal down and have it go fast... "
"nyccarguy","July 2012"," Somebody hacked your email again! "
"graphicguy","July 2012"," Man, I'm really sorry about that. I did a little investigation. It was hacked somewhere in Austria, of all places. I think when I posted it here, in a public venue, that's when it was hacked. You'd think I'd learn my lesson.Anyway, send me one more email requesting a new email address if you're interested in having it. Again, apologies! "
"graphicguy","July 2012"," tlong...save your breath. It's a hopeless cause. You and I agree, though. BTW....just saw an article stating that the new Nissan Z (which part of the Infiniti G is derived from) is going to shrink, move away from the Altima DNA, and sport a 4 cyl next iteration. Apparently, Nissan has seen the success of the BRZ and decided that's the direction they were going.The problem, where does that leave the G? They already tried to move it down in the food chain with a smaller motor, and failed at it. They can't move it up, as the M resides there (which has also been pretty dismal). Maybe Infiniti becomes strictly an SUV marketer? They've had success there. "
"cdnpinhead","July 2012"," . . . their service depts are going to be flooded with complaints.No doubt, but BMW has handily ignored all the complaints related to run-flat tires and the lack of dipsticks (at least in the engine compartment). There has never been a more arrogant automobile company.And why shouldn't they be? There's always more at the door waiting to shell out for whatever they're peddling in any given year -- fewer enthusiasts and people who care about actually driving the car, but ask them if they give a rip. "
"graphicguy","July 2012"," cdn.....couldn't agree more. That ""start/stop"" feature is probably minuscule in fuel/emissions savings. Start up is when the most emissions are emitted. So, now a BMW triples or quadruples the amount of starts its cars are creating.Add to that, the additional complexity, it becomes an answer to a question no one asked.But, you're right. They didn't care about the run flat tires, or no more oil dipsticks (in fairness, they aren't the only ones). So, this half baked and implemented feature with the ""Start/stop"" feature isn't likely to get them to change directions.Maybe that's what people want? As you say, they certainly aren't hurting for customers. "
"flightnurse","July 2012"," Graphic I learned my lesson about an account being hacked, I change my passwords weekly, since then no issues... BTW, what's the buzzing noise I keep hearing?FN "
"sweendogy","July 2012"," Does the article directly comment on the g or is this your spec- the g platform is Moving to MB btw. The Altima is fwd and uses a different transmissions. They might look alot alike but besides the same engine components on the 6, they are different. The chatter on the new g that they will employ a 4 is correct like BMW they are looking at a turbo 4. They are also talking up a supercar With a turbo 6. The small 6 is a failure for sure in my eyes - Shouid of went turbo 4 to begin with. The z- given the feedback on the brz - Nissan is right to look smaller and cheaper but unless quoted I would not make comments on what Infiniti is going to do Just because an article talked up the next z "
"rayainsw","July 2012"," For me [ currently a BMW driver, with no dipstick and runflats ] it is more that I see nothing else that offers what I do want in a car, and does not also have at least a many 'drawbacks' as the BMW.- RayJust 1 data point.... "
"flightnurse","July 2012"," Ray the most important data point really is, I don't give a flying F what others have to say about BMW's... Since most of these people secretly wish they had one. "
"graphicguy","July 2012"," FN.....this is the 2nd time in a month I've been hacked. Did a little investigative work, I was hacked from Austria, of all places. Every time I change my PW. However, I've had the same email address NYC is referring to for 17 years. t some point, unfortunately, I was bound to get hacked given the longevity of that address.I just changed email addresses, problem solved (for now).BTW....I find the buzzing noise fades into the background if you ignore it.ray....truth is, there's nothing that bugs me more than some poorly realized feature that has no real purpose in the car. Stop/start in the BMW defines that.Oil dipstick was replaced with an electronic one you can read on the dash. Run flats have become better. But, they always offered good handling. So, I could live with that, too. "
"sweendogy","July 2012"," Buzz....I find that some people post false statements about other brands, with no real proof.""For non-electric vehicles (called micro-hybrids,[1]) fuel economy gains from this technology are typically in the range of 5 to 10 percent."" wiki - my guess is BMW and others are using this to help meet mpg requirements -so it does serve a propose to them. "
"flightnurse","July 2012"," Some one in Singapore tried to hack into my facebook account about 6 months ago. FB stopped them and then told me where in the world that person was from. It is a hassle to change PW all the time, but welcome to the 21st century!Regarding Run Flat, I like the current crop of run flat tires light years ahead then the first Gen. Just like the iPhone....FN who is traveling at 535mph, drinking Baileys and talking cars... Great way to spend a Friday afternoon. "
"graphicguy","July 2012"," FN....hopefully, you were in a Boeing 7xx at the time. "
"flightnurse","July 2012"," Graphic sorry to say, I was in a brand new A321 on US Airways. I fly a lot, and I prefer the star Alliance FF programs over say AA and One World. Sorry diverted from the main topic here. But have to say, I really like the new A321's that US has received in the last couple of months. They have WiFi which makes a 5 hour flight go by very quickly and I can get home work done too. Multi tasking is a must when one works full time (on the road) and going to school full time.Now back to cars, I had a 2012 Camry SE in Charlotte NC ( had to drive to High Point NC) the drive is roughly 2 hours (all depending on traffic.) so I had good butt time in this car. It had the enTune, very nice system, being that it was a rental there was limited access to what one can do, but over all was impressed with it. I'm anticipating the new Nissan Altima to hit the car rental lots soon, very promising to take over the top spot from the Camry. National been hyping the fact that you can rent the Toyota Avalon, however, I haven't seen one on a lot yet.The start-atop feature of the BMW's, suffer from the same issue as the first generation Prius, when you came to a stop the AC would stop running when the engine turned off. Of course that was fixed in the second generation. One has to wonder why didn't BMW figure that out, they do hot weather testing here in Arizona as well as Death Valley, Ca and Africa. As Graphic has stated, for a 45K car, they screwed up on that one. I'm sure other manufacture's will be offering the start-stop feather soon to raise their CAFE #.... "
"cdnpinhead","July 2012"," I ain't going. I've had more than a few trans-Pac flights that included several seconds of free-fall, sufficient to make the, let's just say ""experienced"" first class flight attendants look pretty worried. The 747 can eat such stuff up all day (and night) long.I feel strongly that that's the proper approach, given some of the ""odd"" incidents that Airbus has endured. However, as always, my corporate situation has driven me to positions that I would have thought impossible a few decades ago. I'm now flying US Airways and the dreaded Airbus.Comparing the beat up B17s and B29s during WWII to the fly-by-wire fiascoes that Airbus has served up looks to me like a slam-dunk choice.Either way, flying is way safer than almost any form of transit. It's all relative. "
"ivan_99","July 2012"," It is a hassle to change PW all the time, but welcome to the 21st centuryI use ""Last Pass""...a password manager. So I sign once into the browser then forget about logging into sites. I have one long password remembered (as my master password) and every other site has a different huge one that I don't have to worry about...like this: 2ESwxN9yB^6gn639&N.Not so bad in the 21st century  "
"flightnurse","July 2012"," CDN when it comes to aviation my first love, each manufacture has had their issues, however, as you pointed out, flying is much safer then any other form of transportation.I drove the 330 today (first time in two weeks) and what a huge difference between that and the Camry.... It is nice to drive the latest and greatest but it is even better to drive a true sports car. "
"graphicguy","July 2012"," Ivan....thanks. I'll check out the PW manager software.FN....I'm a Million Miler with Delta and a 1K with United. Have bemoaned the tricks airlies pull to cut service and passenger comfort. As CDN says, it's one of the safest ways to travel, though. "
"flightnurse","July 2012"," Graphic I too was 1K with UA, left them end of last year.... PLT with AA and just made Chairman on US. BTW, how does one PM you?FN "
"graphicguy","July 2012"," FN....I'd put my new emsil address here, but it was hacked the last time I did that.Kirstie, is there a way for us to PM each other using our number identifier in our profile? "
"Kirstie_H","July 2012"," No, sorry. Can't think of another way. I kind of doubt that was the reason you were hacked - I've posted my email address ALL over the place and never had that happen. But, you can always split it up so it isn't easy to grab... like, my user ID is Coolhost1 and I use Yahoo. (not my real email address.) "
"graphicguy","July 2012"," kirstie....OK....thanks.FN....my Edmunds name and Yahoo.There you go. "
"kyfdx","July 2012"," Yahoo just had hundreds of thousands of email addresses hacked... so, you weren't the only one... "
"stever","July 2012"," A reporter is interested in talking to someone who had trouble getting a car loan but finally had success within the last couple of months. If you fit this description, please contact [email?protected] with a brief description of your experience and your preferred contact information by the end of day Tuesday, July 17, 2012. "
"graphicguy","July 2012"," Kyfdx....well, that explains a lot. "
"fedlawman","July 2012"," Renting a Mondeo diesel with 6MT. Nice car - the new design looks really nice in person (like an Aston Martin married a Kia Optima), but man it is slow. "
"flightnurse","July 2012"," Hey Fed, which diesel engine does it have?On my flight yesterday from Raleigh-Durham to Detroit the guy sitting next to me was a Ford Engineer who is working on the New Fusion, he is waiting for the green light to bring over a diesel power fusion. He would like to see the 2.2l 200hp diesel come over, however, he thinks ford will choose the the 2l 160hp engine. Either way it will be good to see Ford give VW a run in the family sedan with a diesel. He was telling me all about the car, I haven't spoken to a car engineer that was so excited about a new product before. But the Mondeo is a 5 door if I'm not mistaken, right? So what are your thoughts on the overall car? "
